,맥주정보,검색이름,맥주이름
33,"yerffoeg(710)
🇧🇪Dinant, Belgium
1.9October 27, 2019
Plus une limonade alcoolisée qu'une véritable bière, avec une terrible odeur de pisse d'âne et des saveurs plutôt sucrées et vaguement aromatisées tequila, mais je l'aime tout de mêm…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
34,"borderline_alco(96)
🇬🇧Durham, England
2.4October 16, 2019
A poor quality lager, disguised with tequila and sweet flavours, but drinkable. Pours with no head - more of a large-bubble, diminishing foam, like how soda pours. The lager is…
Show more
CAN
Aroma
6
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9
1",Desperados,Desperados
35,"kovica(954)
🇭🇷Zagreb, Croatia
1.5September 19, 2019
0,33 l. Bottle from Vrutak Zagreb. Golden color with small white head. Alcohol, sweet taste
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Desperados,Desperados
36,"AnonUser54728(2,851)
2.6September 16, 2019
Aroma: Medium-light tequila. sweetness, lemon. 
Appearance: Brilliant, light gold body. Large, white head. Small to medium bubbles. Good retention.…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Desperados,Desperados
37,"mikael.linden(5)
5.0September 15, 2019
Helt klart det bästa ölet någonsin. Helt klart min favorit öl... men den är inte riktigt en öl kan man säga. Men god är den.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
38,"Goldbarren(3,899)
🇦🇹Vienna, Austria
2.8September 6, 2019
Mein Exemplar hat die Anmerkung ""brewed in Austria"", wahrscheinlich kommt es aus der Heineker-Brauerei Wieselburg.…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
4
Mouthfeel
3
Overall
11",Desperados,Desperados
39,"beeraholic29(440)
🇸🇰Dunajská Streda, Slovakia
3.0September 1, 2019
Érdekes ízesített sör. Kissé édes, kissé keserű. Nem rossz, de nem az amihez visszatérnék, már csak az összetevők miatt sem.
CAN
Aroma
7
Appearance
2
Flavor
5
Mouthfeel
3
Overall
13",Desperados,Desperados
40,"vinivini(6,679)
🇧🇾Homiel, Belarus
2.5August 29, 2019
Clear gold. Dense snow white head. Beautiful lacing. Aroma: malt, lime, a hint of tequila. Light to medium body. Average carbonation. Taste: grain, bread, sugary lime, faint tequila.…
Show more
BOTTLE
Aroma
5
Appearance
5
Flavor
4
Mouthfeel
3
Overall
8",Desperados,Desperados
41,"gorthaurz(435)
🇭🇷Croatia
2.7August 22, 2019
0,15L can. Pours clear golden with a medium head. Aroma of citruses and malts. Taste of citrus, with a barely noticable hint of tequila. Very sweet. Sweet and light sour aftertaste.…
Show more
Aroma
6
Appearance
2
Flavor
5
Mouthfeel
3
Overall
11",Desperados,Desperados
42,"sjogro(9,251)
🇳🇱The Hague, Netherlands
1.8August 20, 2019
Bottle sampled at home, thanks to the Mill family for leaving me a 9 bottle pack of this (send me a pm if you want one - free for pickup). The gesture was nice. Clear glass bottles…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
1
Overall
7
1",Desperados,Desperados
43,"CiderChamp44(352)
🇭🇺Kaposvár, Hungary
2.2August 19, 2019
Drank the Austrian version.

Better than the rest of the ""tequila radlers"" Refreshing…
Show more
BOTTLE
Aroma
5
Appearance
1
Flavor
4
Mouthfeel
2
Overall
10",Desperados,Desperados
44,"BojanM(313)
🇧🇦Banja Luka, Bosnia and Herzegovina
1.2August 9, 2019
Zlatnozute boje, tanka bijela pjena, kratkotrajna. Veoma slaba citrusna aroma, kao i arome trave i povracke. Slabe, skoro nepostojece gorcine, slatko u dobroj mjeri. Srednjeg…
Show more
BOTTLE
Aroma
3
Appearance
3
Flavor
2
Mouthfeel
1
Overall
3",Desperados,Desperados
45,"BarrelMonger107(257)
🇬🇷Greece
3.7October 22, 2019
I'm surprised about the ratings here on this site.. This beer is definitly one of my favorites.. The taste is just amazing for me and i drink it very easy.. Specially in the summer.. The…
Show more
Aroma
7
Appearance
5
Flavor
7
Mouthfeel
4
Overall
14",Desperados,Desperados
46,"Mpuntmuts(669)
🇳🇱Netherlands
2.4July 19, 2019
Pale golden pour with a thin layer. Sweet artificial aroma, malty, slightly boozy. Over medium sweet, softly bitter, soft acidity. Thin to medium body with medium carbonation.…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",Desperados,Desperados
47,"dekris(966)
🇵🇱Olkusz, Poland
0.8March 5, 2020
Uzupełnienie ocen piwnych bez opisu z uwagi na przeniesienie z papierowych zapisków.
BOTTLE
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
2",Desperados,Desperados
48,"MattCP(5)
🇪🇸A Coruña, Spain
1.4July 4, 2019
El sabor es bastante malo. No es refrescante y lo único que te va a causar es una mueca de desagrado
BOTTLE
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
5",Desperados,Desperados
49,"Radubrew(228)
🇷🇴Romania
1.0July 3, 2019
Light golden color, very clear, lots of carbonation, one finger white head.
Aroma of apple juice, mint, tequila, orange, lemon, caramel…
Show more
BOTTLE
Aroma
1
Appearance
1
Flavor
2
Mouthfeel
1
Overall
5",Desperados,Desperados
50,"Fules(1,865)
🇭🇺Gyöngyös, Hungary
0.9July 1, 2019
Közepes, tartós hab, sápadt borostyán szín. Édeskés, kukoricás, műanyagos illat. Émelyítően édeskés, vaníliára, tequilára hajazó íz. Könnyű, közepesen szénsavas, nem…
Show more
BOTTLE
Aroma
2
Appearance
3
Flavor
1
Mouthfeel
1
Overall
2",Desperados,Desperados
51,"qt01(483)
🇷🇴Cluj-Napoca, Romania
2.0June 17, 2019
Refreshing sweet tasting beer , it has a little bit of spicyness. Overall its a refreshing beer but not a good beer.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
52,"biilz(1,382)
🇪🇸Spain
2.9June 12, 2019
Искренне не понимаю почему все профессионалы и любители пива так не ненавидят данный сорт. Запах слегка сладкий, солодовый, немного пряности. Вкус…
Show more
BOTTLE
Aroma
7
Appearance
2
Flavor
6
Mouthfeel
3
Overall
11",Desperados,Desperados
53,"topherwalk(231)
0.5June 2, 2019
Tastes too chemically now. When I first tried it years and years back it was quite refreshing but last few years it's tasting chemically. I don't know if it's because my pallet has…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
54,"as1999(407)
🇭🇷Zagreb, Croatia
2.4May 30, 2019
0,33 L
Aromatizirana piva arome limete, bljedunjave boje i slabe pjene... okus malo vuce na tekilu, ali nista posebno...
CAN
Aroma
7
Appearance
2
Flavor
6
Mouthfeel
2
Overall
7",Desperados,Desperados
55,"maupie(2,662)
🇳🇱Roosendaal, Netherlands
3.1May 28, 2019
33 cl fles. Helder goudgeel van kleur, fijne witte schuimkraag. De geur is tequila en mais. Smaak is zoet, tequila, citrus en mais. Licht lichaam, weinig koolzuur.
BOTTLE
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Desperados,Desperados
56,"ResinousChecker26(4)
5.0May 26, 2019
What a great drink. This stuff is just heaven for me, and in summer it’s perfect. This stuff was made to be paired with sunshine, friends and barbecues. The taste also has a bit of…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
57,"mclaren14(625)
🇵🇱£ód¼, Poland
2.0May 21, 2019
Aromat: Pachnie jak desperados, słód cukier i ziołowość

Wygląd: Złota barwa, klarowne, piana biała, średniobańkow…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
58,"biir(2,879)
🇩🇪Hamburg, Germany
2.1May 15, 2019
Had this several times when young - clear golden, small white head. a weak party beer, too sweet, with some artificial tequila flavor. headache stuff...
BOTTLE
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
59,"MattiasJohnson(127)
1.5May 8, 2019
Sötsliskig! Mycket socker, lime och kanske ett stänk av tequila. Men var är ölsmaken?
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
60,"BeerLees28(10)
2.5April 23, 2019
Più che una birra, si può definire come una bevanda alcolica al gusto di tequila, dissetante e per niente amara.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Desperados,Desperados
61,"dantomlinson(1,455)
🇬🇧Blackburn, England
2.0April 20, 2019
Bottle from Tesco. Golden appearance with thin white head. Aroma is sweet, citrus and tequila. Flavour is citrus and lime.
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Desperados,Desperados
62,"catalinbn(15)
3.5April 13, 2019
Only good in chill moments,with no wish to drink a lot, and leaves a very pregnant aftertaste.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
63,"maciejgmaciej(2,311)
🇵🇱Poland
2.8April 5, 2019
Słodko-przyprawowe, zaskakująco przyjemne do picia, mimo że to nie do końca jest piwo ;)
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
12",Desperados,Desperados
64,"rapharah(21)
1.2March 30, 2019
Très mauvais. Sucré, chimique, ce n'est pas vraiment une bière. Bu à l'époque du lycée où les smirnoff, kriska, adell Scott et autres ""bières"" mélange était tendance. C'est celle…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
3",Desperados,Desperados
65,"jufacey(1)
5.0March 27, 2019
Love this beer with a passion, the beer with a tequila twist. Very refreshing and goes down beautifully with a slice of lime.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
66,"ibanlabestia(177)
1.7March 5, 2019
Como una Corona pero con un toque dulce de alcohol, se supone que de tequila.
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
1
Overall
6",Desperados,Desperados
67,"MeadChalice28(1)
5.0March 3, 2019
The best larger and tequila mix I have ever tasted. 
Extremely good value for money too.   At just £2 per 650 cl bottle in Tesco.
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Desperados,Desperados
68,"carlos88(83)
1.2February 18, 2019
Es algo parecida a la Coronita en el sentido de floja y sin sustancia, aguada.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
69,"MetalMurphy(1,419)
🇭🇺Budapest, Hungary
2.0February 17, 2019
can @ supermarket (prague) golden colour, normal body, low carbonated, tequila taste, sugar, weak texture, sweet, fresh, easy to drink
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
6",Desperados,Desperados
70,"mkcmagico(996)
🇭🇺Mezokövesd, Hungary
2.0May 9, 2021
0,33 bottle. A ""sörnek"" kitöltéskor meglepetésre egész szép nagy fehér habja lett, és nem is azonnal, csak ""kisvártatva"" tűnt el :) Az illata is egy normális Heineken-re hasonlítóan…
Show more
Aroma
4
Appearance
1
Flavor
4
Mouthfeel
2
Overall
9",Desperados,Desperados
71,"BitterLove36(1)
1.2January 4, 2019
If you had ever drank tequila and liked it please don’t drink this shit, it’s disgusting and an a total insult to my heritage.
BOTTLE
Aroma
8
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Desperados,Desperados
72,"BeermatCollector(37)
🇪🇸Alicante, Spain
0.9January 3, 2019
Botella 0,33ctl directamente. Cerveza ligera tanto en color, sabor, como en placer. Se supone que con Tequila, el cuál no he percibido aunque si un aroma y regusto dulce a saber a…
Show more
BOTTLE
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
1
Overall
3",Desperados,Desperados
73,"IBUSampler31(4)
🇫🇷ILLZACH, France
2.6December 14, 2018
Bière pas si mauvaise que ça mais pas bonne non plus, parfaite pour l'été ou pour boire facilement je conseil a tester au moins une fois
BOTTLE
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
13",Desperados,Desperados
74,"koorchuck(2,770)
🇵🇱Nacpolsk, Poland
1.6December 12, 2018
Ocena wystawiona na podstawie wspomnień z degustacji w ramach uzupełnienia profilu.
BOTTLE
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
4",Desperados,Desperados
75,"MaltoseScout21(309)
🇵🇱Poland
2.0August 5, 2019
Ocena wystawiona na podstawie wspomnień z degustacji w ramach uzupełnienia profilu.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
76,"sparta(2,460)
🇪🇪Pärnu, Estonia
2.1November 13, 2018
Õlle on selline jook, et iga uus kord kui klaasi või pudeli suule tõstad, siis leiad midagi uut, sõltuvalt tuhandest-miljonist pisiasjast, mis hetke olukorda mõjutavad. Seega piirdun iga…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Desperados,Desperados
77,"georgibonchev(192)
2.5November 11, 2018
It is brewed not only by Heineken (France) but by Zagorka (Bulgaria), which is part of Heineken so I guess it is produced by other companies from Heineken group. That means this…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
2
Overall
8",Desperados,Desperados
78,"MeadPours28(4)
🇬🇧Dundee, Scotland
3.8November 10, 2018
A very sweet beer, I see it getting badly reviewed on this site purely for being something different so I thought I'd chime in and say, while it's nothing like a classic beer, has a sweet…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
17
3",Desperados,Desperados
79,"KegChecker20(1)
3.5October 25, 2018
Wouldn't call this a beer. Tastes like some sort of ginger ale tequila mixer which really isn't too bad. But as a beer it's far from it.
Aroma
4
Appearance
3
Flavor
8
Mouthfeel
4
Overall
16",Desperados,Desperados
80,"bdleedahl(4,265)
🇩🇪Germany
2.8October 13, 2018
A poor attempt even for a light mexican beer. Tastes very skunked, had with a lime, and it didn’t help. StrandPauli Hamburg.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
12",Desperados,Desperados
81,"FlightLees22(1,480)
🇳🇱Groningen, Netherlands
2.0October 25, 2018
Zoet bier met de smaak van mais en van suiker heeft daarnaast de smaak van tequila. -backlog de BierApp-
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
82,"MaltLegion8(46)
🇬🇧Newbury, England
2.5September 27, 2018
I'm quite conflicted. In a beer context, this is a complete atrocity. Sugar syrup overpowers any kind of malt/hop characteristic, HOP FLAVOURINGS INSTEAD OF HOP FOR…
Show more
Aroma
3
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Desperados,Desperados
83,"DraftPours23(2,293)
🇫🇷France
1.6September 23, 2018
Robe or clair limpide, mousse faible, belle carbo. Nez chelou, chimique (tequila, je suppose). Bouche sucrée, bizarre, chimique. Rien d'une bière... Peut-être un soupçon…
Show more
Aroma
3
Appearance
3
Flavor
2
Mouthfeel
2
Overall
6",Desperados,Desperados
84,"Demens(766)
🇭🇺Budapest, Hungary
0.7September 22, 2018
0,33l bottle. Clear yellow colour with medium lasting white head. Aroma: My god...very artificial. Bubblegum with citrus flavouring and a harsh sugar aroma. Taste: Okey...This isn't…
Show more
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
1
Overall
1",Desperados,Desperados
85,"franclh(3,853)
🇳🇱Dedemsvaart, Netherlands
0.8August 19, 2018
Blik 25cl thuis. Erg zoet, pale lager tonen, malten, granig, tequila tonen aanwezig, limoentonen, erg klef. Tja. (18-8-2018).
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
2
Overall
2",Desperados,Desperados
86,"Toksyn(14)
🇬🇧England
2.5August 18, 2018
I have some kind of a sentiment to this beer. It's not the best but it's kind of unique and maybe because of the good memories I prefer it to commercial lagers.…
Show more
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
2
Overall
10",Desperados,Desperados
87,"Bierridder_S(2,086)
🇧🇪Oudenaarde, Belgium
0.5August 16, 2018
15/08/2018 - 33cl bottle @Absolut Summer Bar, Oudenaarde
Clear pale colour. Nose is bit malts, sweet, sugar. Taste is…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Desperados,Desperados
88,"pajaczeq(524)
🇵🇱Poland
0.9July 28, 2018
Zacznę nietypowo bo od tego że to nie jest typowy Radler ale bardziej strong lager z dodatkami :) W aromacie limonka, lekko tequila, kwasek cytrynowy, jest też słodka nuta jakby…
Show more
Aroma
3
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2",Desperados,Desperados
89,"kaziopiwosz(905)
🇵🇱Warszawa / Wałbrzych, Poland
3.3July 21, 2018
Aromat cytrynowy, nieco trawiasty. Barwa złota, piwo klarowne, niska biała piana.W smaku sok cytrynowy z chmielowym tłem. Posmak gorzkawy.
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
4
Overall
14",Desperados,Desperados
90,"hehe_papiesz_xd(258)
🇵🇱Warsaw, Poland
1.9July 14, 2018
Strasznie słodkie i mdłe , jakieś sztuczne cytrusy. Ogółem bardzo słabe piwo.
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Desperados,Desperados
91,"zage(510)
🇱🇹Kaunas, Lithuania
2.1July 9, 2018
Citrus, fruity aromas, golden, clear, minimal head, light sweetness, light body, thin feel,
Aroma
7
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Desperados,Desperados
92,"bierwolf78(471)
🇳🇱De Weere, Netherlands
3.0July 7, 2018
Bij dit bier zou je niet verwachten dat het uit Frankrijk komt, eerder uit Zuid Amerika, maar nee hoor.... het wordt nog wel eens wat met het land van de Bordeaux en Bourgogne, niet…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
13",Desperados,Desperados
