,맥주정보,검색이름,맥주이름
0,"Oakes(25,640)
🇨🇦Kelowna, Canada
2.1February 27, 2020
Cleaner and maltier than most a Korean swills.  Balanced for the style. If you have to swill, this is one of the better options.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Terra,Terra
1,"Pyobon(2,191)
🇦🇺Sydney, Australia
1.8November 2, 2019
(Bottle) Pours clear gold with little head. Unpleasant aroma of corn and vegetables. Thin body and fizzy. Taste is watery, somewhat citrusy and corny. Quite unpleasant but ok with…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Terra,Terra
2,"hehe_papiesz_xd(258)
🇵🇱Warsaw, Poland
1.1July 17, 2019
Water with some corn. No idea how did they even make this. Can't sum it up better than just XDDDD.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
2
Overall
4",Terra,Terra
3,"douglas88(11,702)
🇺🇸Portland, United States
2.7July 14, 2019
Bottle in Seoul. Looked to be Australian, but perhaps made in Korea? Anyway, pours a clear golden hue with a large white head. Bready, biscuit, a bit dirty, sweet malts. OK.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Terra,Terra
4,"fredthecat(527)
🇨🇦Canada
0.7April 4, 2019
Light gold with a small white head that seems to stick around. Aroma is vegetabley, cardboard, rotten corn type. Taste is low in hops, sweet, corny. Tastes like very cheap…
Show more
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2
1",Terra,Terra
