,맥주정보,검색이름,맥주이름
10,"douglas88(11,702)
🇺🇸Portland, United States
2.7September 6, 2017
Another 640 ml bottle from the Korean grocery store. Pours a clear orange hue with a small white head, it dissipates a bit. A big sweet nose, maybe some corn and grains. Very sweet,…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Max Cream,Max Cream
11,"mkel07(9,170)
🇦🇺Brisbane, Australia
2.5June 30, 2017
250617. Can from Bottle-O at the Myer Centre. Nothing to get overly excited about with this beer. Poured a clean clear looking amber colour with a white head. Grainy aroma with…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Max Cream,Max Cream
12,"hachiroku(9)
🇳🇿Auckland, New Zealand
2.4June 11, 2017
Served in both can and pint glass. Despite the name, there’s not much in the way of creaminess here. Very little head and mild carbonation. The aroma isn’t exactly enticing - kind of…
Show more
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Max Cream,Max Cream
13,"Erzengel(13,338)
🇩🇪Saarland & Düsseldorf, Germany
1.7April 24, 2017
Can in Seoul. Smooth mild grainy beginning. Fresh watery, hints of mild grain. No depth, sessionable, watery. round and mild.
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
4
Overall
3",Max Cream,Max Cream
14,"DuffMan(10,981)
🇨🇦the land of bitumen, beef & beer, Canada
2.4March 8, 2017
....because MAX CREAM is what I want in my beer!!! Weird. Anyway, this actually wasn’t as bad as I feared. Deep golden with an average head. Clean cereal malts, a little caramel,…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Max Cream,Max Cream
15,"Rubin77(6,675)
🇧🇪Brussels, Belgium
2.8February 3, 2017
F: big, white, not long lasting.
C: gold, clear.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Max Cream,Max Cream
16,"AlfredoGarcia(474)
🇨🇱Santiago, Chile
3.1December 30, 2016
330 ml. Bought in a Jumbo supermarket in Santiago. More yeasty and hoppy smell than most lagers. Big creamy head with yellow color. Taste is also way better, even bitter. Taste…
Show more
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Max Cream,Max Cream
17,"Koelschtrinker(28,840)
🇩🇪Brewver-Town, Germany
2.5November 20, 2016
Getreidiger, mild bitterer Antrunk. Süffig, frisch herb. Aromenmäßig wenig bis nicht erkennbar hopfig. Frisches trinkbares Bier. 7/7/8/8/5/8
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Max Cream,Max Cream
18,"MarkoR(959)
🇨🇦Toronto, Canada
2.8September 11, 2016
Bottle. Pours a clear golden colour with a thin white head. Kind of bland even if it’s refreshing. Did the job with Korean food.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Max Cream,Max Cream
19,"TedE(2,366)
🇦🇺Glen Innes, Australia
2.6July 31, 2016
355ml can into lager glass. Bought at Asian Supermarket, Southern Cross, Melbourne. Crystal clear golden beer, thin thin head. High carbonation. Nose of chlorine and plastic…
Show more
Aroma
4
Appearance
2
Flavor
6
Mouthfeel
3
Overall
11",Max Cream,Max Cream
20,"Defreni(4,487)
🇩🇰Husum, Denmark
2.7July 1, 2016
Dåse. Marginalt bedre end OB, men så er alt vist også sagt. Lettere orange og ja lidt intro over den, men mest af alt makro. Men hey en masse syd koreanske ratings.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Max Cream,Max Cream
21,"JaKeAFC(1,767)
🇮🇹Italy
2.5May 13, 2016
40 cl on tap at an Italian Restaurant in Seul. Golden color, average white head. Ligth malty aroma, grains, rather clean. Sweetish taste, faint bitterness, watery texture, dryish finish…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Max Cream,Max Cream
22,"adasko(2,233)
🇵🇱Poznan, Poland
2.1May 8, 2016
In aroma mostly malts, but I have to admit that in the back there is noticeable fruity, hoppy note. Reminds of pineapple and a bit of tangerine. In taste it’s unfortunately not ’that’…
Show more
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Max Cream,Max Cream
23,"Panzerfaust(902)
🇨🇱Hanga Roa, Easter Island, Chile
2.4May 3, 2016
330ml bottle from Jumbo Costanera Center Pours a clear golden color with a minimal white head that disappears quickly leaving no lacing. Aroma is mostly malty (Cascade…
Show more
Aroma
4
Appearance
2
Flavor
6
Mouthfeel
2
Overall
10",Max Cream,Max Cream
24,"pintbypint(4,303)
🇨🇦Edmonton, Canada
2.8December 12, 2015
330ml brown bottle. Yellow colour with a small white head that fades quickly. Nose has sweet malts and light fruitiness. Taste - grains and sweet malt, a bit of fruitiness, grass.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Max Cream,Max Cream
25,"reebtogi(6,488)
🇨🇦Edmonton, Canada
2.6November 30, 2015
330ml bottle pours a clear golden color with a finger of white head that leaves very little lacing behind as it settles. Aroma is light fruits and grains with some grassy notes. Taste is…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Max Cream,Max Cream
26,"GoufCustom(3,015)
🇭🇰Hong Kong
1.9November 22, 2015
330 ml bottle with twist cap bought at The magstore on Hennessy Road, Causeway Bay.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Max Cream,Max Cream
